fips,pa_tweets,diet_tweets,smoking_tweets,alcohol_tweets,sleep_tweets,total_tweets,leisure_prev,smoking_prev,binge_prev,sleep_prev,obesity_prev,diet_prevalence,pa_rate,diet_rate,smoking_rate,alcohol_rate,sleep_rate,state
51143,202,48,10,76,50,476,29.175,22.575,13.6062,36.3312,38.3,0.3100908203413898,0.42436974789915966,0.10084033613445378,0.02100840336134454,0.15966386554621848,0.10504201680672269,51
51145,6,0,0,0,0,6,20.46,17.96,17.58,34.96,34.78,0.3398601398601398,1.0,0.0,0.0,0.0,0.0,51
51147,582,127,16,302,115,1315,22.94,15.9,17.06,33.58,32.18,0.2107400263932595,0.44258555133079847,0.09657794676806084,0.012167300380228136,0.22965779467680608,0.08745247148288973,51
51149,339,86,16,121,74,744,22.9,19.1286,15.9571,37.9571,36.2286,0.4605423059395412,0.45564516129032256,0.11559139784946236,0.021505376344086023,0.16263440860215053,0.09946236559139784,51
51153,7858,1954,371,3205,1652,18798,18.7366,13.9854,15.8378,34.7695,34.9622,0.3792339262211606,0.41802319395680393,0.10394722842855623,0.019736142142781146,0.17049686136823067,0.08788168954144057,51
51155,421,87,57,154,70,945,26.125,20.5875,15.4375,35.925,33.7375,0.2616396082114585,0.4455026455026455,0.09206349206349207,0.06031746031746032,0.16296296296296298,0.07407407407407407,51
51157,211,52,3,142,44,544,22.4,16.3,14.9,31.55,31.4,0.2054794520547945,0.38786764705882354,0.09558823529411764,0.0055147058823529415,0.2610294117647059,0.08088235294117647,51
51159,33,11,3,17,16,102,26.45,21.8,16.1,39.85,40.0,0.0548375184638109,0.3235294117647059,0.10784313725490197,0.029411764705882353,0.16666666666666666,0.1568627450980392,51
51161,549,80,10,203,83,1123,21.35,16.2333,15.5056,31.1056,34.1778,0.3246086570758603,0.4888691006233304,0.07123775601068566,0.008904719501335707,0.18076580587711488,0.07390917186108638,51
51163,40,14,2,62,9,138,24.675,19.45,14.85,32.3,32.1,0.1997579235217644,0.2898550724637681,0.10144927536231885,0.014492753623188406,0.4492753623188406,0.06521739130434782,51
51165,947,140,30,440,135,2061,24.6789,18.1421,16.0789,31.3632,31.9053,0.2952970200101813,0.4594856865599224,0.06792819019893255,0.01455604075691412,0.21348859776807375,0.06550218340611354,51
51167,61,18,4,21,7,128,28.9429,24.0857,14.9429,36.2429,39.8857,0.0295563475482364,0.4765625,0.140625,0.03125,0.1640625,0.0546875,51
51169,111,46,2,46,28,285,28.6667,22.2833,13.95,35.2667,35.9333,0.1817814786777693,0.3894736842105263,0.16140350877192983,0.007017543859649123,0.16140350877192983,0.09824561403508772,51
51171,452,86,11,214,69,978,23.7556,18.7778,15.3333,33.5333,37.9778,0.3270089285714285,0.4621676891615542,0.08793456032719836,0.011247443762781187,0.21881390593047034,0.0705521472392638,51
51173,174,49,6,68,59,436,27.4556,22.9667,15.1778,36.3333,42.2,0.0853879370385847,0.39908256880733944,0.11238532110091744,0.013761467889908258,0.1559633027522936,0.1353211009174312,51
51175,74,23,5,41,13,190,28.22,21.2,14.3,37.34,41.4,0.3309853386845769,0.3894736842105263,0.12105263157894737,0.02631578947368421,0.21578947368421053,0.06842105263157895,51
51177,617,51,25,162,36,1073,21.0733,16.3567,16.55,34.15,34.98,0.3738712269298572,0.5750232991612302,0.047530288909599254,0.023299161230195712,0.1509785647716682,0.033550792171481825,51
51179,96,19,7,46,15,219,20.0148,15.8,18.3519,36.3815,36.6,0.4913595455634261,0.4383561643835616,0.0867579908675799,0.0319634703196347,0.2100456621004566,0.0684931506849315,51
51181,109,16,6,48,14,226,27.95,20.55,13.55,38.75,40.8,0.299659960328705,0.4823008849557522,0.07079646017699115,0.02654867256637168,0.21238938053097345,0.061946902654867256,51
51183,52,10,2,13,9,103,28.76,22.84,15.68,42.58,45.68,0.6263565891472869,0.5048543689320388,0.0970873786407767,0.019417475728155338,0.1262135922330097,0.08737864077669903,51
51185,276,59,6,110,54,627,28.7909,22.7182,14.4909,36.2364,39.6909,0.4358704899164289,0.44019138755980863,0.09409888357256778,0.009569377990430622,0.17543859649122806,0.0861244019138756,51
51187,677,141,29,313,98,1506,23.175,19.45,16.2875,35.5,32.7375,0.5482385769096617,0.449535192563081,0.09362549800796813,0.019256308100929615,0.20783532536520585,0.0650730411686587,51
51191,484,100,17,231,85,1088,24.1846,19.7308,15.3615,32.4154,33.1308,0.1955619330702608,0.44485294117647056,0.09191176470588236,0.015625,0.21231617647058823,0.078125,51
51193,149,23,9,72,26,341,26.375,19.7,13.675,38.05,40.575,,0.436950146627566,0.06744868035190615,0.026392961876832845,0.21114369501466276,0.07624633431085044,51
51195,564,121,15,219,115,1231,29.0,25.7545,15.1818,38.3273,37.5455,0.532312466270912,0.45816409423233145,0.0982940698619009,0.012185215272136474,0.17790414297319251,0.0934199837530463,51
51197,165,37,4,64,33,381,25.3333,20.5,14.9333,34.0167,40.65,0.2220553529285561,0.4330708661417323,0.09711286089238845,0.010498687664041995,0.1679790026246719,0.08661417322834646,51
51199,1251,246,42,487,201,2687,17.9429,14.3214,16.05,34.1643,31.9929,0.3969045814310141,0.46557499069594344,0.09155191663565314,0.015630815035355416,0.1812430219575735,0.07480461481205805,51
51510,16241,3348,449,6548,2220,34690,16.6263,11.4737,17.4526,33.9184,26.8053,,0.46817526664744885,0.09651196310175843,0.01294321130008648,0.1887575670221966,0.06399538771980398,51
51520,601,125,17,152,79,1161,28.825,23.1,14.325,35.575,37.0,0.2533221194280908,0.5176571920757967,0.10766580534022395,0.014642549526270457,0.13092161929371232,0.06804478897502153,51
51530,130,35,0,54,17,285,29.3,24.0,14.9,36.2,37.9,0.9590977443609022,0.45614035087719296,0.12280701754385964,0.0,0.18947368421052632,0.05964912280701754,51
51540,11213,2040,260,4183,1424,23206,19.3417,14.6833,17.4333,32.7667,30.1583,0.1869316980334108,0.4831940015513229,0.08790829957769543,0.01120399896578471,0.18025510643799017,0.06136344048952857,51
51550,6804,1516,292,2839,1389,15542,23.3439,16.5244,15.3293,35.9146,37.4512,0.3284825322161791,0.43778149530304983,0.09754214386822803,0.018787800797838115,0.1826663235104877,0.08937073735683954,51
51570,301,82,15,118,79,694,25.42,18.14,14.92,35.12,38.38,0.2269255068634771,0.43371757925072046,0.11815561959654179,0.021613832853025938,0.17002881844380405,0.1138328530259366,51
51580,456,50,6,174,78,954,26.85,20.6,14.75,35.55,36.55,0.2464351618855896,0.4779874213836478,0.05241090146750524,0.006289308176100629,0.18238993710691823,0.08176100628930817,51
51590,1535,378,83,638,425,3753,31.5,23.2133,12.2067,39.7667,40.84,0.1733764677689911,0.40900612843058887,0.10071942446043165,0.022115640820676793,0.16999733546496137,0.11324273914201972,51
51595,100,26,2,47,21,235,36.0,25.0,11.35,42.05,46.2,0.0335751645014341,0.425531914893617,0.11063829787234042,0.00851063829787234,0.2,0.08936170212765958,51
51600,6900,1230,165,2577,879,14043,17.22,10.82,15.84,30.82,28.44,0.2367984382625671,0.4913480025635548,0.08758812219611194,0.01174962614825892,0.18350779747917112,0.06259346293527024,51
51610,4257,450,48,904,262,6718,13.7333,8.63333,16.6667,30.0,26.5667,,0.6336707353378982,0.0669842214944924,0.00714498362607919,0.13456385829115808,0.03899970229234891,51
51620,104,34,3,48,10,238,31.0,21.35,12.1,40.6,42.8,0.6350501048706595,0.4369747899159664,0.14285714285714285,0.012605042016806723,0.20168067226890757,0.04201680672268908,51
51630,4926,1101,199,1995,999,11352,20.65,14.7167,17.3333,34.1333,31.3333,0.2379793061472915,0.43393234672304437,0.09698731501057083,0.017529950669485553,0.1757399577167019,0.08800211416490486,51
51640,140,27,4,48,35,304,32.35,23.95,13.3,35.75,39.4,0.0768247656915648,0.4605263157894737,0.08881578947368421,0.013157894736842105,0.15789473684210525,0.11513157894736842,51
51640,1,0,0,0,0,1,32.35,23.95,13.3,35.75,39.4,0.0768247656915648,1.0,0.0,0.0,0.0,0.0,51
51650,5503,1729,343,2269,1485,13765,24.9273,18.4697,14.8212,40.4939,37.3939,0.358885272664483,0.39978205593897564,0.1256084271703596,0.024918270977115874,0.1648383581547403,0.10788231020704686,51
51660,2684,634,94,1048,457,5870,21.8818,15.5364,17.9182,34.0455,30.9182,0.0671436049555051,0.4572402044293015,0.1080068143100511,0.016013628620102215,0.17853492333901191,0.0778534923339012,51
51670,277,64,21,137,87,727,32.9667,24.3833,13.8,42.7,40.1667,0.431841046277666,0.3810178817056396,0.08803301237964237,0.02888583218707015,0.18844566712517194,0.11966987620357634,51
51678,426,83,10,168,58,891,20.3,13.9,19.0,30.8,26.4,0.058932121556376,0.4781144781144781,0.0931537598204265,0.01122334455667789,0.18855218855218855,0.06509539842873176,51
51680,3254,698,140,1334,609,7440,24.3526,16.8368,15.7263,34.9316,31.3474,0.215447789823669,0.4373655913978495,0.09381720430107526,0.01881720430107527,0.1793010752688172,0.08185483870967741,51
51683,3788,786,158,1494,654,8398,22.8429,16.3,17.0286,34.9857,34.6143,0.1519752464560696,0.4510597761371755,0.09359371278875923,0.018814003334127173,0.17789949988092402,0.0778756846868302,51
51685,338,89,15,132,83,784,23.8,17.2,17.45,35.6,36.95,0.4051706018356337,0.43112244897959184,0.11352040816326531,0.01913265306122449,0.1683673469387755,0.10586734693877552,51
51690,446,133,39,181,130,1142,32.46,21.72,12.06,39.54,41.96,0.3580388692579505,0.3905429071803853,0.11646234676007006,0.03415061295971979,0.1584938704028021,0.1138353765323993,51
51700,6017,1711,363,2345,1523,14557,24.8023,18.9773,16.0568,37.9886,40.3682,0.3115488777592283,0.41334066085044996,0.117537954248815,0.024936456687504292,0.1610908841107371,0.1046232053307687,51
51710,12847,3850,820,5288,3188,31541,23.8221,19.4247,15.726,40.9662,37.5883,0.3196333303481187,0.40731111886116483,0.12206334612092197,0.02599790748549507,0.16765479851621698,0.10107479154116863,51
51720,111,23,0,60,19,279,27.0,22.1,15.1,35.4,37.8,0.3961596766043456,0.3978494623655914,0.08243727598566308,0.0,0.21505376344086022,0.06810035842293907,51
51730,959,269,69,401,280,2418,33.9818,23.5364,11.4273,43.8545,47.0455,0.5292517006802722,0.39660876757650954,0.11124896608767576,0.028535980148883373,0.16583953680727875,0.11579818031430934,51
51735,202,49,11,101,57,507,18.5,14.7667,16.5333,31.0333,32.6667,0.6498765432098765,0.398422090729783,0.09664694280078895,0.021696252465483234,0.1992110453648915,0.11242603550295859,51
51740,2252,588,118,868,581,5395,30.1742,20.1452,14.5581,43.0452,42.4645,0.3372613752732052,0.4174235403151066,0.10898980537534754,0.021872103799814642,0.1608897126969416,0.1076923076923077,51
51750,1220,359,85,626,305,3095,22.3667,16.4,17.9667,32.4667,30.4667,0.4329595319356411,0.39418416801292405,0.1159935379644588,0.027463651050080775,0.20226171243941843,0.09854604200323101,51
51760,38469,9657,1766,15547,7384,88195,24.8742,17.9015,16.7,35.2485,35.4182,0.280829420970266,0.43618118940983047,0.10949600317478315,0.02002381087363229,0.1762798344577357,0.08372356709564034,51
51770,6387,1385,284,2514,1129,14211,28.0348,21.6783,15.0,35.9957,37.1739,0.233618380383268,0.44944057420308214,0.09745971430581944,0.019984519034550702,0.17690521427063544,0.079445499964816,51
51775,873,152,30,314,144,1799,21.42,16.4,16.0,33.14,30.96,0.234053705346343,0.48526959421901056,0.08449138410227905,0.016675931072818232,0.1745414118954975,0.08004446914952751,51
51790,1078,193,36,470,137,2313,22.3,16.3667,15.2833,32.9667,33.6333,0.0335109456249598,0.46606139213143105,0.08344141807176826,0.01556420233463035,0.20319930825767402,0.059230436662343275,51
51800,2042,517,124,820,438,4862,23.8321,17.8393,15.1464,36.3,36.3393,0.3457402209179395,0.4199917729329494,0.10633484162895927,0.025503907856849032,0.16865487453722747,0.09008638420403127,51
51810,24599,6105,1081,10605,5146,57597,20.7566,14.8475,18.2293,34.0455,32.4151,0.3085169217417159,0.4270882164001597,0.10599510391166207,0.018768338628748025,0.1841241731340174,0.08934493115960901,51
51820,1007,118,24,245,507,2149,26.58,19.82,15.38,35.26,36.78,0.1763606043761685,0.4685900418799442,0.05490926012098651,0.011167985109353188,0.11400651465798045,0.2359236854350861,51
51830,3736,770,114,1449,615,7977,19.4,12.5,17.0,32.4333,29.7,0.1947682684105772,0.4683464961765075,0.09652751661025448,0.01429108687476495,0.18164723580293343,0.07709665287702144,51
51840,2417,520,64,844,406,5038,23.36,16.96,16.12,34.52,33.02,0.2541693699194748,0.4797538705835649,0.10321556173084558,0.012703453751488685,0.16752679634775705,0.08058753473600636,51
53001,147,32,11,65,41,352,28.84,17.68,14.82,32.56,35.6,0.4171294318667236,0.41761363636363635,0.09090909090909091,0.03125,0.1846590909090909,0.11647727272727272,53
53003,424,76,31,203,52,1149,22.6833,19.5167,16.9667,29.6167,32.6667,0.1644595856915215,0.36901653611836377,0.06614447345517842,0.026979982593559618,0.17667536988685814,0.04525674499564839,53
53005,3774,843,156,2005,804,9154,19.7417,15.55,16.6722,30.3111,33.7278,0.2780125086865879,0.4122787852305003,0.09209088922875246,0.017041730391085863,0.21902993227004589,0.08783045663098099,53
53007,1938,397,97,759,397,4334,20.9286,15.2143,15.6286,26.2429,32.6214,0.222606002858504,0.4471619750807568,0.09160129210890632,0.02238117212736502,0.1751269035532995,0.09160129210890632,53
53009,2009,417,87,879,463,4806,20.9667,16.9667,15.2143,30.8143,31.7429,0.4944987221084304,0.41801914273824387,0.0867665418227216,0.018102372034956304,0.182896379525593,0.09633791094465252,53
53011,15889,3128,526,6939,2632,35479,17.9875,14.8981,15.0865,32.1606,35.0625,0.3477936831169613,0.44784238563657375,0.0881648298993771,0.014825671524000113,0.19558048423010796,0.07418472899461653,53
53013,49,5,1,28,4,105,20.6,16.3,14.3,27.2,34.0,0.491417361451692,0.4666666666666667,0.047619047619047616,0.009523809523809525,0.26666666666666666,0.0380952380952381,53
53015,2042,389,94,886,369,4617,21.4958,20.2375,17.225,37.4625,37.95,0.3835665059599515,0.4422785358457873,0.08425384448776262,0.020359540827377086,0.1918995018410223,0.07992202729044834,53
53017,329,88,22,130,86,793,21.6,16.625,16.1375,30.5125,32.6625,0.554552314537743,0.41488020176544765,0.11097099621689786,0.027742749054224466,0.16393442622950818,0.10844892812105927,53
53019,30,1,1,10,5,55,24.0667,21.6667,15.5333,35.7,33.9333,0.4860283406171368,0.5454545454545454,0.01818181818181818,0.01818181818181818,0.18181818181818182,0.09090909090909091,53
53021,1514,353,83,648,342,3509,23.125,16.4583,17.3833,32.1,39.525,0.393568024988446,0.4314619549729268,0.1005984611000285,0.02365346252493588,0.1846679965802223,0.09746366486178398,53
53023,6,0,0,3,2,11,19.4,14.6,14.7,28.5,32.2,0.1240070609002647,0.5454545454545454,0.0,0.0,0.2727272727272727,0.18181818181818182,53
53025,1256,298,61,571,297,3001,24.0812,17.6562,15.9937,29.875,32.3375,0.2748121692805695,0.4185271576141286,0.09930023325558147,0.02032655781406198,0.19026991002999,0.09896701099633455,53
53027,1721,381,97,910,353,4182,21.6187,19.7812,16.4062,36.7375,36.2188,0.206674154244095,0.4115255858440937,0.09110473457675754,0.023194643711142993,0.21759923481587756,0.08440937350549976,53
53029,1378,236,34,626,242,3025,16.4952,13.4143,16.6667,29.6095,30.219,0.4865362735005689,0.45553719008264465,0.07801652892561983,0.011239669421487603,0.20694214876033057,0.08,53
53031,853,114,29,400,91,1835,16.9286,14.7857,14.6143,28.8857,27.0429,0.2953538683424332,0.464850136239782,0.06212534059945504,0.01580381471389646,0.21798365122615804,0.04959128065395095,53
53033,252828,53610,8270,103779,41170,557805,13.9854,10.4733,18.6597,27.1662,21.6237,0.2777989388146055,0.4532551698174093,0.09610885524511253,0.014825969648891638,0.18604888805227635,0.07380715483009295,53
53035,7210,1386,251,2983,1177,15775,15.613,14.2907,17.2389,29.1815,30.3481,0.5232948287785263,0.45705229793977814,0.08786053882725832,0.015911251980982567,0.18909667194928684,0.07461172741679874,53
53037,1248,343,65,632,298,3092,16.4875,15.8625,19.35,28.05,27.075,0.2345350116094341,0.4036222509702458,0.1109314359637775,0.021021992238033634,0.20439844760672704,0.0963777490297542,53
53039,193,22,6,95,33,435,20.7667,17.5,15.7333,30.6333,31.4667,0.1179742100600452,0.4436781609195402,0.05057471264367816,0.013793103448275862,0.21839080459770116,0.07586206896551724,53
53041,1354,236,38,618,228,3000,21.365,17.75,16.965,31.695,33.105,0.2105708464274614,0.4513333333333333,0.07866666666666666,0.012666666666666666,0.206,0.076,53
53043,41,12,3,17,14,112,21.0,15.875,15.875,27.85,38.8,0.471847739888977,0.36607142857142855,0.10714285714285714,0.026785714285714284,0.15178571428571427,0.125,53
53045,1257,193,44,565,171,2767,21.4857,18.8429,15.4929,32.4,34.4071,0.2503125781445361,0.45428261655222263,0.06975063245392121,0.01590169859053126,0.20419226599204915,0.061799783158655586,53
53047,205,65,12,94,40,535,24.54,20.58,14.48,33.22,35.51,0.1363326848249027,0.38317757009345793,0.12149532710280374,0.022429906542056073,0.17570093457943925,0.07476635514018691,53
53049,229,38,11,183,20,602,23.5,18.0,13.5286,31.8286,37.2429,0.1696623669556636,0.3803986710963455,0.06312292358803986,0.018272425249169437,0.30398671096345514,0.03322259136212625,53
53051,49,3,1,22,5,107,20.94,17.92,15.24,31.1,31.6,0.3451190598907329,0.45794392523364486,0.028037383177570093,0.009345794392523364,0.205607476635514,0.04672897196261682,53
53053,33989,7436,1328,14841,5966,77010,20.3878,15.7669,16.8209,32.8128,33.114,0.4620593356203348,0.4413582651603688,0.09655888845604467,0.017244513699519542,0.19271523178807948,0.0774704583820283,53
53055,223,57,5,86,25,485,15.65,11.525,14.675,25.4,26.45,,0.45979381443298967,0.11752577319587629,0.010309278350515464,0.177319587628866,0.05154639175257732,53
53057,2053,323,65,806,380,4333,19.6448,14.4966,16.2655,29.8069,33.869,0.3687830570247566,0.4738056773597969,0.07454419570736211,0.01500115393491807,0.18601430879298408,0.08769905377336719,53
53059,36,9,2,17,1,74,18.94,17.4,17.14,33.28,33.38,0.0529891304347826,0.4864864864864865,0.12162162162162163,0.02702702702702703,0.22972972972972974,0.013513513513513514,53
53061,17309,3389,818,7282,2919,38609,18.8376,14.3591,16.7839,33.6027,31.2913,0.3659874744866807,0.44831515967779534,0.08777746121370665,0.02118676992411096,0.18860887357869927,0.07560413375119791,53
53063,18154,3470,678,7971,2895,40407,19.2019,15.5876,17.0705,31.5933,33.0495,0.2698704640988247,0.44927859034325734,0.08587620956764917,0.016779270918405226,0.1972678001336402,0.0716460019303586,53
53065,365,59,14,193,46,805,21.9667,19.3833,15.4667,33.85,32.3417,0.3821606323802088,0.453416149068323,0.07329192546583851,0.017391304347826087,0.23975155279503105,0.05714285714285714,53
53067,12151,2453,485,5609,2060,27714,16.8694,15.1265,17.3122,33.502,30.7878,0.4435508489741781,0.4384426643573645,0.08851122176517284,0.017500180414231074,0.202388684419427,0.07433066320271343,53
53069,47,7,2,24,3,93,20.6,16.0,14.2,30.9,35.1,0.1515837104072398,0.5053763440860215,0.07526881720430108,0.021505376344086023,0.25806451612903225,0.03225806451612903,53
53071,1486,317,54,711,280,3443,19.3417,15.3083,17.4583,27.525,28.2917,0.2697475412375126,0.4316003485332559,0.0920708684286959,0.015683996514667443,0.20650595410978798,0.0813244263723497,53
53073,7811,1700,335,3530,1358,17819,16.2412,15.5353,19.6147,28.1853,27.8794,0.477892861120392,0.43835232055670914,0.09540378247937595,0.018800157135641732,0.19810314832482182,0.07621078623940737,53
53075,3351,767,163,1471,643,7752,17.95,13.82,18.6,27.87,29.11,0.3337515683814304,0.43227554179566563,0.0989422084623323,0.02102683178534572,0.18975748194014447,0.08294633642930857,53
